author_id,tweet_id,conversation_id,in_reply_to_tweet_id,date,txt_conv_head,txt_father,text,Subjectivity,Positivity,Negativity,Irony,Misogyny,Aggressiveness,Aggressiveness_Target,Context
_2888124089,_737664907999621120,_737655817307074560,_737655817307074560,2016-05-31T15:19:53.000Z,"Sara, un delitto covato  per sette giorni Un passante: «Forse chiedeva aiuto»|Foto https://t.co/ZZMcRqYvV8 https://t.co/1cc7tcnozKC",0,@Corriere e questo passante forse chiedeva aiuto perché non si è allontanato e ha chiamato i carabinieri 😕😕😕,1,0,1,0,0,0,,1
_4220172382,_737661670714138625,_737655817307074560,_737655817307074560,2016-05-31T15:07:02.000Z,"Sara, un delitto covato  per sette giorni Un passante: «Forse chiedeva aiuto»|Foto https://t.co/ZZMcRqYvV8 https://t.co/1cc7tcnozKC",0,@Corriere forse???????,1,0,0,0,0,0,,1
_717965900062793729,_737655975293915136,_737655817307074560,_737655817307074560,2016-05-31T14:44:24.000Z,"Sara, un delitto covato  per sette giorni Un passante: «Forse chiedeva aiuto»|Foto https://t.co/ZZMcRqYvV8 https://t.co/1cc7tcnozKC",0,"@Corriere forse , di certo è morta!",1,0,1,0,0,0,,1
_2815038046,_738094867218345984,_737887683943530496,_737887683943530496,2016-06-01T19:48:24.000Z,"#Sara Di Pietrantonio, chiesta la convalida del fermo per #Paduano e disposta l'autopsia https://t.co/z6LC64zNQP https://t.co/fBUGHl9k4H",0,"@Agenzia_Ansa povero cucciolo,chissa' come piangeva e cercava la mamma.Dio mio prendila con te.",1,0,1,0,0,0,,1
_3613396888,_737960349333348352,_737887683943530496,_737887683943530496,2016-06-01T10:53:52.000Z,"#Sara Di Pietrantonio, chiesta la convalida del fermo per #Paduano e disposta l'autopsia https://t.co/z6LC64zNQP https://t.co/fBUGHl9k4H",0,"@Agenzia_Ansa Lo Stato di diritto e il garantismo vanno bene, ma eccessivi formalismi non rischiano a volte di ""premiare"" gli assassini?",1,0,0,0,0,0,,1
_3793926742,_737705590399631360,_737621244347088896,_737621244347088896,2016-05-31T18:01:33.000Z,"#Sara Di Pietrantonio, chiesta la convalida del fermo per #Paduano e disposta l'autopsia https://t.co/z6LC64zNQP https://t.co/fBUGHl9k4H",0,@Agenzia_Ansa ma davvero hanno convalidare il fermo????? Mi vergogno per i giudici?????,1,0,1,0,0,0,,1
_4819806131,_737663628883689472,_737621244347088896,_737621244347088896,2016-05-31T15:14:48.000Z,"#Sara Di Pietrantonio, chiesta la convalida del fermo per #Paduano e disposta l'autopsia https://t.co/z6LC64zNQP https://t.co/fBUGHl9k4H",0,@Agenzia_Ansa sarebbe ora di inasprire le leggi sulla violenza di genere e sopratutto di farle rispettare!Altro che società civile lanostra,1,0,1,0,0,0,,1
_526692895,_737625642041122817,_737621244347088896,_737621244347088896,2016-05-31T12:43:52.000Z,"#Sara Di Pietrantonio, chiesta la convalida del fermo per #Paduano e disposta l'autopsia https://t.co/z6LC64zNQP https://t.co/fBUGHl9k4H",0,"@Agenzia_Ansa e un sottoproletario armato si sente Iddio, per di più in divisa, si sente il re del mondo. #nodoculturale.",1,0,0,0,0,0,,1
_526692895,_737625186967552000,_737621244347088896,_737621244347088896,2016-05-31T12:42:03.000Z,"#Sara Di Pietrantonio, chiesta la convalida del fermo per #Paduano e disposta l'autopsia https://t.co/z6LC64zNQP https://t.co/fBUGHl9k4H",0,"@Agenzia_Ansa guardia giurata sottoproletaria, la questione e' culturale. In Italia fare la guardia giurata e' come vendere fruttaalmercato.",1,0,1,0,0,0,,1
_537258769,_737640767074795520,_737640535037517824,_737640535037517824,2016-05-31T13:43:58.000Z,"La denuncia mancata di Sara, bruciata viva dall’ex. Alle amiche diceva: “È geloso, gli passerà” @LaStampa https://t.co/92QIwIacP9",0,@LaStampa non risolveva nulla neanche con la denuncia! Le altre donne sono morte lo stesso!,1,0,1,0,0,0,,1
_316376052,_737599379062718464,_737598017037996034,_737598017037996034,2016-05-31T10:59:30.000Z,"La denuncia mancata di Sara, bruciata viva dall’ex.Alle amiche diceva: ""È geloso, gli passerà https://t.co/gka3IeXfrQ noN FIDARSI DENUNCIARE",0,"@mar__bru è il mito dell'infermeria che ci frega,il io ti cambierò",1,0,1,0,1,0,,1
_723390016827707392,_737880945202724864,_737522784696336385,_737522784696336385,2016-06-01T05:38:21.000Z,"La denuncia mancata di Sara, bruciata viva dall’ex. Alle amiche diceva: “È geloso, gli passerà”  https://t.co/f2x7CaaiJk",0,@LaStampa ERGASTOLO. E PENA DI MORTE.,1,0,1,0,0,1,1,1
_431747317,_737647038138089472,_737522784696336385,_737522784696336385,2016-05-31T14:08:53.000Z,"La denuncia mancata di Sara, bruciata viva dall’ex. Alle amiche diceva: “È geloso, gli passerà”  https://t.co/f2x7CaaiJk",0,@LaStampa che titolo orrendo. alla fine un po' di colpa alla vittima gliela volete sempre dare. #mancata???,1,0,1,0,0,0,,1
_34906475,_738612707159511048,_737554633057439744,_737554633057439744,2016-06-03T06:06:06.000Z,mancanza #EI è pericolosa collaboriamo x sradicare subcultura #femminicidio: brucia viva ex fidanzato confessa https://t.co/MCNTCMThTp,0,#Stalking #Femminicidio: minacce ed intimidazioni vanno sempre denunciate x contribuire a dissuadere da escalation https://t.co/v8TiRDzLRR,1,1,0,0,0,0,,1
_34906475,_737563817119350785,_737554633057439744,_737554633057439744,2016-05-31T08:38:11.000Z,mancanza #EI è pericolosa collaboriamo x sradicare subcultura #femminicidio: brucia viva ex fidanzato confessa https://t.co/MCNTCMThTp,0,#stepup contro il #femminicidio https://t.co/9db3bwMIOx,1,0,0,0,0,0,,1
_543062643,_738000508212936704,_737316796223479810,_737316796223479810,2016-06-01T13:33:27.000Z,"Sara bruciata viva, confessa l’ex ragazzo: «non sopportavo che mi avesse lasciato» |:  https://t.co/wpjNCB1DgU #news",0,@ilsecoloxix questo delinquente deve marcire in galera...,1,0,1,0,0,1,1,1
_4039240659,_737255815162257408,_737228078963937281,_737228078963937281,2016-05-30T12:14:18.000Z,"#Roma Sara bruciata viva. Il procuratore: Chiedeva aiuto, nessuno si è fermato #femminicidio https://t.co/SkbjQsAHeM https://t.co/otRxxGQpkA",0,@ilsecoloxix quando razzi dice fatti i ca**i tuoi. Forse sintetizza bene quanto di più becero siamo come popolo.,1,0,1,0,0,0,,1
_466458479,_977490055194345472,_737513979153551361,_737513979153551361,2018-03-24T10:19:24.000Z,"Sara, bruciata viva dopo una fuga disperata. L’ex crolla: l’ho uccisa io, #uominicheodiano   https://t.co/WASrgoIB6z",0,"@Daniele_Manca #uomini che odiano le donne 
Le donne stanno denunciando di più ,evitano trappole degli ultimi incontri ,sono più forti ma vengono uccise ancora.ORA è necessario SUPPORTARE psicologicamente il coniuge più fragile che  è diventato il MASCHIO!!!!",1,0,1,0,1,0,,1
_1116398599,_737513196911632385,_737510195635490817,_737510195635490817,2016-05-31T05:17:03.000Z,"Sara, bruciata dopo una fuga (se due automobilisti avessero chiamato la polizia sarebbe forse viva), @Corriere   https://t.co/WASrgoIB6z",0,".@Daniele_Manca @Corriere ma gli amici e parenti di lui cosa facevano, cosa hanno fatto? Perché non sono intervenuti?",1,0,1,0,0,0,,1
_22901191,_737356262283808768,_737354562118508544,_737354562118508544,2016-05-30T18:53:27.000Z,"Sara, bruciata viva dopo una fuga disperata (se due automobilisti avessero chiamato la polizia sarebbe forse viva)  https://t.co/WASrgpnocv9",0,"@Daniele_Manca 
Che poi, ne bastava uno, di automobilista.",1,0,1,0,0,0,,1
_251822213,_737376967725592577,_737283938851393536,_737283938851393536,2016-05-30T20:15:43.000Z,"Le donne devono denunciare i violenti. non esiste ""eh, fa così perché mi ama"". Sara lo testimonia
https://t.co/CuPk9Zz3Je",0,"@myrtamerlino C'è bisogno di educazione sentimentale nelle scuole, più che di quella sessuale @emanuelecarioti",1,0,0,0,0,0,,1
_972582380,_737370355812159489,_737283938851393536,_737346544861630464,2016-05-30T19:49:27.000Z,"Le donne devono denunciare i violenti. non esiste ""eh, fa così perché mi ama"". Sara lo testimonia
https://t.co/CuPk9Zz3Je",@john_it_ @myrtamerlino questo sicuramente si! Al mondo d'oggi c'è paura..tanta,"@stefania29no6no @myrtamerlino Si, però non bisogna nemmeno farsi sopraffare... (parlo in generale)",1,0,1,0,0,0,,1
_1386643028,_737359754692038657,_737283938851393536,_737283938851393536,2016-05-30T19:07:19.000Z,"Le donne devono denunciare i violenti. non esiste ""eh, fa così perché mi ama"". Sara lo testimonia
https://t.co/CuPk9Zz3Je",0,"@myrtamerlino donne non tollerate,madri non educate i vostri figli a trattarvi come schiave...se no altre donne https://t.co/FPChdaGnoNS",1,0,1,0,1,0,,1
_3387422315,_737346544861630464,_737283938851393536,_737343161136205824,2016-05-30T18:14:50.000Z,"Le donne devono denunciare i violenti. non esiste ""eh, fa così perché mi ama"". Sara lo testimonia
https://t.co/CuPk9Zz3Je",@stefania29060 @myrtamerli0 Se uno vede che c'è proprio situazione di pericolo non dico fermarsi... Ma almeno chiamare la polizia!,@john_it_ @myrtamerlino questo sicuramente si! Al mondo d'oggi c'è paura..tanta,1,0,1,0,0,0,,1
_1134238657,_737344894444941312,_737283938851393536,_737342332077518848,2016-05-30T18:08:16.000Z,"Le donne devono denunciare i violenti. non esiste ""eh, fa così perché mi ama"". Sara lo testimonia
https://t.co/CuPk9Zz3Je",N/D,@fabrizioesabri se alla base non c'è un'educazione adeguata ci si scontra anche con il disgusto problema del bullismo @myrtamerlino,1,0,1,0,0,0,,1
_972582380,_737343161136205824,_737283938851393536,_737326102046203904,2016-05-30T18:01:23.000Z,"Le donne devono denunciare i violenti. non esiste ""eh, fa così perché mi ama"". Sara lo testimonia
https://t.co/CuPk9Zz3Je",@john_it_ @myrtamerlino ma dobbiamo incolpare chi non si è fermato? Tu ti saresti fermato? Io ..non lo so.,@stefania29no6no @myrtamerlino Se uno vede che c'è proprio situazione di pericolo non dico fermarsi... Ma almeno chiamare la polizia!,1,0,1,0,0,0,,1
_3673446737,_737326183835144192,_737283938851393536,_737283938851393536,2016-05-30T16:53:55.000Z,"Le donne devono denunciare i violenti. non esiste ""eh, fa così perché mi ama"". Sara lo testimonia
https://t.co/CuPk9Zz3Je",0,"@myrtamerlino @telegiornaliste se vengono da genitori in difficoltà con la società, cosa ci aspettavamo di buono.",1,0,1,0,0,0,,1
_3387422315,_737326102046203904,_737283938851393536,_737285065206603780,2016-05-30T16:53:36.000Z,"Le donne devono denunciare i violenti. non esiste ""eh, fa così perché mi ama"". Sara lo testimonia
https://t.co/CuPk9Zz3Je","@myrtamerlino Sappi che la Meloni ha difeso chi non ha prestato soccorso, ricordati di chiederle spiegazioni appena hai occasione",@john_it_ @myrtamerlino ma dobbiamo incolpare chi non si è fermato? Tu ti saresti fermato? Io ..non lo so.,1,0,1,0,0,0,,1
_3673446737,_737325890699427840,_737283938851393536,_737283938851393536,2016-05-30T16:52:45.000Z,"Le donne devono denunciare i violenti. non esiste ""eh, fa così perché mi ama"". Sara lo testimonia
https://t.co/CuPk9Zz3Je",0,"@myrtamerlino @telegiornaliste purtroppo bisogna educare prima i genitori, e poi i figli",1,0,1,0,0,0,,1
_1134238657,_737306434413727744,_737283938851393536,_737283938851393536,2016-05-30T15:35:27.000Z,"Le donne devono denunciare i violenti. non esiste ""eh, fa così perché mi ama"". Sara lo testimonia
https://t.co/CuPk9Zz3Je",0,@myrtamerlino ritengo responsabili anche tutte le madri che diseducano i propri figli maschi con disvalori maschilisti  @fabrizioesabri,1,0,1,0,1,0,,1
_385014976,_737296418898120705,_737283938851393536,_737283938851393536,2016-05-30T14:55:39.000Z,"Le donne devono denunciare i violenti. non esiste ""eh, fa così perché mi ama"". Sara lo testimonia
https://t.co/CuPk9Zz3Je",0,@myrtamerlino educhiamo i bambini prima e i ragazzi poi al rispetto.,1,0,0,0,0,0,,1
_3937406775,_737287095375564800,_737283938851393536,_737283938851393536,2016-05-30T14:18:36.000Z,"Le donne devono denunciare i violenti. non esiste ""eh, fa così perché mi ama"". Sara lo testimonia
https://t.co/CuPk9Zz3Je",0,@myrtamerlino certo che sì però dovremmo chiederci perché questi uomini sono così? non vogliono perdere mai? Facciamo educazione sentimenti,1,0,0,0,0,0,,1
_532411196,_737285733858283520,_737283938851393536,_737283938851393536,2016-05-30T14:13:11.000Z,"Le donne devono denunciare i violenti. non esiste ""eh, fa così perché mi ama"". Sara lo testimonia
https://t.co/CuPk9Zz3Je",0,@myrtamerlino aggiungerei anche un'esortazione alle persone a non essere totalmente indifferenti a ciò che li circonda,1,0,0,0,0,0,,1
_972582380,_737285065206603780,_737283938851393536,_737283938851393536,2016-05-30T14:10:32.000Z,"Le donne devono denunciare i violenti. non esiste ""eh, fa così perché mi ama"". Sara lo testimonia
https://t.co/CuPk9Zz3Je",0,"@myrtamerlino Sappi che la Meloni ha difeso chi non ha prestato soccorso, ricordati di chiederle spiegazioni appena hai occasione",1,0,1,0,0,0,,1
_1140857102,_737284525273845760,_737283938851393536,_737283938851393536,2016-05-30T14:08:23.000Z,"Le donne devono denunciare i violenti. non esiste ""eh, fa così perché mi ama"". Sara lo testimonia
https://t.co/CuPk9Zz3Je",0,"@myrtamerlino Che bastardo, darei fuoco anche a lui e chiamerei sua madre a godere dello spettacolo. Servitori dello Stato. Puah
#assassini",1,0,1,0,0,1,1,1
_886818074,_737952106213216256,_737283345768435712,_737283345768435712,2016-06-01T10:21:07.000Z,"Paduano: «Sì, le ho dato fuoco». Sara aveva 22 anni... Una malvagità che lascia di sasso. Basta #femminicidio
https://t.co/CuPk9Zz3Je",0,@myrtamerlino @ckyenge Un orrore senza limiti. Vergogna .,1,0,1,0,0,0,,1
_240189648,_737951951049089024,_737283345768435712,_737283345768435712,2016-06-01T10:20:30.000Z,"Paduano: «Sì, le ho dato fuoco». Sara aveva 22 anni... Una malvagità che lascia di sasso. Basta #femminicidio
https://t.co/CuPk9Zz3Je",0,"@myrtamerlino @ckyenge si chiama malattia mentale, non ""malvagità"".",1,0,1,0,0,0,,1
_96364636,_737662059689693185,_737283345768435712,_737283345768435712,2016-05-31T15:08:34.000Z,"Paduano: «Sì, le ho dato fuoco». Sara aveva 22 anni... Una malvagità che lascia di sasso. Basta #femminicidio
https://t.co/CuPk9Zz3Je",0,@myrtamerlino lascia di sasso vivere in un mondo di ingiustizie disparità sociale ed a farne le spese siamo noi donne figlie di1Diominore,1,0,1,0,0,0,,1
_4340888903,_737286121474928640,_737283345768435712,_737283345768435712,2016-05-30T14:14:44.000Z,"Paduano: «Sì, le ho dato fuoco». Sara aveva 22 anni... Una malvagità che lascia di sasso. Basta #femminicidio
https://t.co/CuPk9Zz3Je",0,"@myrtamerlino sconvolgente come oggi molti ragazzi compiano atti così gravi, omicidio, #femminicidio con una leggerezza che fa rabbrividire",1,0,1,0,0,0,,1
_2336247959,_737256857224499200,_737254009778667520,_737256279429808128,2016-05-30T12:18:26.000Z,"Una fan di Mika? :( Sara, bruciata viva dopo una fuga disperata. L’ex crolla: l’ho uccisa io https://t.co/mTAnoxA4orp",N/D,@nicopaololilli @maggiedaisy112  gli automobilisti rintracciati hanno detto che non avevano capito. Inoltre non è una zona carina la sera...,1,0,0,0,0,0,,1
_2336247959,_737255040059113472,_737254009778667520,_737254851944558592,2016-05-30T12:11:13.000Z,"Una fan di Mika? :( Sara, bruciata viva dopo una fuga disperata. L’ex crolla: l’ho uccisa io https://t.co/mTAnoxA4orp",N/D,@maggiedaisy112 sono d'accordo... :(,1,0,1,0,0,0,,1
_527270217,_737253118803595264,_737252106227322880,_737252884975357952,2016-05-30T12:03:35.000Z,"Ennesimo omicidio assurdo. Denunciate.
Sara, bruciata viva dopo una fuga disperata. L’ex crolla: l’ho uccisa io  https://t.co/rkgARsswTH",N/D,"@Ilgrandeidiota per me l'ergastolo è il minimo, in questo casi",1,0,0,0,0,0,,1
_96364636,_737542878210052098,_737228507021987840,_737228507021987840,2016-05-31T07:14:59.000Z,"Sara, data alle fiamme e strangolata Ex fidanzato confessa: l’ho uccisa io https://t.co/HijKfWe83w",0,@IaconaRiccardo @chiarelettere non ci sno parole x descrivere l'orrore ke si prova.Se le leggi fossero più severe cme le condanne ci pensere,1,0,1,0,0,0,,1
_1573078681,_737273130088071168,_737228507021987840,_737228507021987840,2016-05-30T13:23:06.000Z,"Sara, data alle fiamme e strangolata Ex fidanzato confessa: l’ho uccisa io https://t.co/HijKfWe83w",0,"@IaconaRiccardo Io non capisco perché, le istituzioni sono così vergognosamente indifferenti a un vero e proprio massacro di donne
Chedolore",1,0,1,0,0,0,,1
_1392080886,_737251734507118593,_737228507021987840,_737228507021987840,2016-05-30T11:58:05.000Z,"Sara, data alle fiamme e strangolata Ex fidanzato confessa: l’ho uccisa io https://t.co/HijKfWe83w",0,@IaconaRiccardo sono solo dei bastardi di merda.,1,0,1,0,0,1,0,1
_2320769211,_737232258696876032,_737228507021987840,_737228507021987840,2016-05-30T10:40:42.000Z,"Sara, data alle fiamme e strangolata Ex fidanzato confessa: l’ho uccisa io https://t.co/HijKfWe83w",0,@IaconaRiccardo dire che provo senso di schifezza è dire poco,1,0,1,0,0,0,,1
_2271999013,_737110906098843648,_737053095553818625,_737053095553818625,2016-05-30T02:38:29.000Z,"Fuoco e morte, in un video la fine di Sara Indagato l’ex fidanzato vigilante|Le foto G... https://t.co/vkdQK1QezT https://t.co/koyHWjrUIX",0,"@Corriere  ""INDAGATO(??) ..""L'EX""... 
(PIU' CHE VIGILANTE,""GELOSAMENDEMENTE"", ..""OSSESSIVANTOMICIDANTE""!! ..""CHI"", SE noN ""LUI"" ??!!! !!!)",1,0,0,0,0,0,,1
_476303634,_737055156781625345,_737053095553818625,_737053095553818625,2016-05-29T22:56:57.000Z,"Fuoco e morte, in un video la fine di Sara Indagato l’ex fidanzato vigilante|Le foto G... https://t.co/vkdQK1QezT https://t.co/koyHWjrUIX",0,@Corriere R.I.P Sara,1,0,1,0,0,0,,1
_422164962,_737054513832579072,_737053095553818625,_737053095553818625,2016-05-29T22:54:24.000Z,"Fuoco e morte, in un video la fine di Sara Indagato l’ex fidanzato vigilante|Le foto G... https://t.co/vkdQK1QezT https://t.co/koyHWjrUIX",0,"@Corriere Questi che non accettano che qualcun altro possa decidere della propria vita,devono farsi curare!!! BASTA CON QUESTE ATROCITA'!!!",1,0,1,0,0,0,,1
_3125186465,_737756609988952064,_736980099187281920,_736980099187281920,2016-05-31T21:24:17.000Z,"#roma, ragazza trovata morta carbonizzata, quell'ultimo #sms di Sara alla madre https://t.co/LE3rjmH6cK https://t.co/FWrcMEVpjT",0,@ilmessaggeroit Povera famiglia 👪 distrutta. Sconvolgente e allucinante.,1,0,1,0,0,0,,1
_2675356905,_737417000956395521,_737321299970777088,_737343371249897474,2016-05-30T22:54:48.000Z,"Roma, confessa ex fidanzato di Sara. Inquirenti: ""Bruciata viva. Ha chiesto aiuto, nessuno si è fermato https://t.co/O1Wnow75g97",N/D,@perlatiziana si a me. non dico in quale città ma mi sale ancora il fumo alle orecchie. Poi ci si chiede xchè le donne non denunciano? 😡😡😡,1,0,1,0,0,1,0,1
